opcode,meas,index,voice,loc,eloc,oloc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,tie,onset,pedal,dyn,even,tempo,player_id,piano_id,src,seg_label,spirio_label,uid
bar,62,2215,0,2215,1147,,0,243.99200000000002,0,,,,,,,,,62,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2215
non,62,2216,2,2217,1149,785,0,243.99200000000002,0.375,8.0,0,Bb2,fff,24,144,46,24,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2216
ped,62,2217,,2216,1148,,,244.01700000000002,0,,,,,,176,66,127,,,,,,,sV,,,,3,1,cut_10,gutim_11,,2217
nof,62,2218,1,2218,1150,,768,244.36700000000002,0,,,,,,144,68,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2218
nof,62,2219,3,2219,1150,,928,244.36700000000002,0,,,,,,144,75,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2219
nof,62,2220,2,2220,1150,,0,244.36700000000002,0,,,,,,144,46,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2220
non,62,2221,3,2221,1151,786,149,244.42900000000003,0.0615234375,32.0,0,E3,p,11,144,52,11,,,,,,o,,,e,,3,1,cut_10,gutim_11,spirio_3,2221
nof,62,2222,3,2222,1152,,149,244.49000000000007,0,,,,,,144,52,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2222
non,62,2223,3,2223,1152,787,170,244.49000000000007,0.064453125,32.0,0,Bb3,p+,12,144,58,12,,,,,,o,,,e,,3,1,cut_10,gutim_11,spirio_3,2223
nof,62,2224,3,2224,1153,,170,244.555,0,,,,,,144,58,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2224
non,62,2225,3,2225,1153,788,192,244.555,0.0615234375,32.0,0,E3,mp-,13,144,52,13,,,,,,o,,,e,,3,1,cut_10,gutim_11,spirio_3,2225
nof,62,2226,3,2226,1154,,192,244.61600000000004,0,,,,,,144,52,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2226
non,62,2227,3,2227,1154,789,213,244.61600000000004,0.0615234375,32.0,0,Bb3,mp,14,144,58,14,,,,,,o,,,e,,3,1,cut_10,gutim_11,spirio_3,2227
nof,62,2228,3,2228,1155,,213,244.67800000000005,0,,,,,,144,58,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2228
non,62,2229,3,2229,1155,790,234,244.67800000000005,0.064453125,32.0,0,E3,mp,14,144,52,14,,,,,,o,,,e,,3,1,cut_10,gutim_11,spirio_3,2229
nof,62,2230,3,2230,1156,,234,244.74200000000002,0,,,,,,144,52,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2230
non,62,2231,3,2231,1156,791,256,244.74200000000002,0.0615234375,32.0,0,C4,mp+,15,144,60,15,,,,,,o,,,e,,3,1,cut_10,gutim_11,spirio_3,2231
nof,62,2232,3,2232,1157,,256,244.80400000000003,0,,,,,,144,60,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2232
non,62,2233,3,2233,1157,792,277,244.80400000000003,0.0615234375,32.0,0,Ab2,mf-,16,144,44,16,,,,,,o,,,e,,3,1,cut_10,gutim_11,spirio_3,2233
nof,62,2234,3,2234,1158,,277,244.86500000000007,0,,,,,,144,44,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2234
non,62,2235,3,2235,1158,793,298,244.86500000000007,0.251953125,8.0,0,Db7,mf,17,144,97,17,,,,,,o,,,E,,3,1,cut_10,gutim_11,spirio_3,2235
nof,62,2236,3,2236,1159,,298,245.11700000000002,0,,,,,,144,97,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2236
non,62,2237,3,2237,1160,794,512,245.49200000000002,0.75,4.0,0,C1,mf,17,144,24,17,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2237
non,62,2238,2,2238,1161,795,576,245.68,0.1875,16.0,0,D4,mp,14,144,62,14,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2238
nof,62,2239,2,2239,1162,,576,245.86700000000002,0,,,,,,144,62,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2239
non,62,2240,2,2240,1162,796,640,245.86700000000002,0.375,8.0,0,A5,mp,14,144,81,14,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2240
non,62,2241,1,2241,1163,797,682,245.99000000000007,0.5009765625,4.0,0,Bb2,fff,24,144,46,24,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2241
non,62,2242,1,2242,1163,797,682,245.99000000000007,0.75,4.0,0,E5,fff,24,144,76,24,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2242
nof,62,2243,3,2243,1164,,512,246.24200000000002,0,,,,,,144,24,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2243
nof,62,2244,2,2244,1164,,640,246.24200000000002,0,,,,,,144,81,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2244
nof,62,2245,1,2245,1165,,682,246.49100000000004,0,,,,,,144,46,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2245
nof,62,2246,1,2246,1165,,682,246.49100000000004,0,,,,,,144,76,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2246
non,62,2247,1,2247,1165,798,853,246.49100000000004,0.5009765625,4.0,0,E5,fff,24,144,76,24,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2247
non,62,2248,1,2248,1165,798,853,246.49100000000004,0.75,4.0,0,D7,fff,24,144,98,24,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2248
non,62,2249,3,2249,1166,799,981,246.86600000000004,0.1259765625,16.0,0,Ab3,mp,14,144,56,14,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2249
non,62,2250,3,2250,1166,799,981,246.86600000000004,0.1875,16.0,0,E4,mp,14,144,64,14,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2250
non,62,2251,3,2251,1166,799,981,246.86600000000004,0.1875,16.0,0,Bb4,mp,14,144,70,14,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2251
non,62,2252,3,2252,1166,799,981,246.86600000000004,0.1875,16.0,0,C6,mp,14,144,84,14,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2252
non,62,2253,3,2253,1166,799,981,246.86600000000004,0.1875,16.0,0,Db7,mp,14,144,97,14,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2253
ped,62,2254,0,2254,1167,,1023,246.9890000000001,0,,,,,,176,64,0,,,,,,,d^,,,,3,1,cut_10,gutim_11,spirio_3,2254
nof,62,2255,1,2255,1168,,853,246.99200000000002,0,,,,,,144,76,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2255
nof,62,2256,3,2256,1168,,981,246.99200000000002,0,,,,,,144,56,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2256
bar,63,2257,0,2257,1168,,0,246.99200000000002,0,,,,,,,,,63,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2257
non,63,2258,1,2258,1168,800,0,246.99200000000002,1.5,2.0,0,G#4,fff,24,144,68,24,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2258
non,63,2259,1,2259,1168,800,0,246.99200000000002,1.5,2.0,0,F#5,fff,24,144,78,24,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2259
nof,63,2260,3,2260,1169,,981,247.05400000000003,0,,,,,,144,64,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2260
nof,63,2261,3,2261,1169,,981,247.05400000000003,0,,,,,,144,70,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2261
nof,63,2262,3,2262,1169,,981,247.05400000000003,0,,,,,,144,84,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2262
nof,63,2263,3,2263,1169,,981,247.05400000000003,0,,,,,,144,97,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2263
nof,63,2264,1,2264,1170,,853,247.24100000000004,0,,,,,,144,98,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2264
non,63,2265,3,2265,1171,801,128,247.36700000000002,1.125,4.0,1,C1,ppp,5,144,24,5,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2265
ped,63,2266,0,2266,1171,,128,247.36700000000002,0,,,,,,176,64,127,,,,,,,dV,,,,3,1,cut_10,gutim_11,spirio_3,2266
nof,63,2267,1,2267,1172,,0,248.49200000000002,0,,,,,,144,68,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2267
nof,63,2268,1,2268,1172,,0,248.49200000000002,0,,,,,,144,78,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2268
nof,63,2269,3,2269,1172,,128,248.49200000000002,0,,,,,,144,24,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2269
non,63,2270,3,2270,1172,802,512,248.49200000000002,0.75,4.0,0,E3,ppp,5,144,52,5,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2270
nof,63,2271,3,2271,1173,,512,249.24200000000002,0,,,,,,144,52,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2271
non,63,2272,1,2272,1173,803,768,249.24200000000002,0.75,4.0,0,A#3,pp,8,144,58,8,,,,,t,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2272
non,63,2273,3,2273,1173,803,768,249.24200000000002,0.0732421875,32.0,0,A2,ppp,5,144,45,5,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2273
nof,63,2274,3,2274,1174,,768,249.3150000000001,0,,,,,,144,45,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2274
non,63,2275,3,2275,1174,804,793,249.3150000000001,0.076171875,32.0,0,G#2,ppp,5,144,44,5,,,,,,o,,D,,,3,1,cut_10,gutim_11,spirio_3,2275
nof,63,2276,3,2276,1175,,793,249.3920000000001,0,,,,,,144,44,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2276
non,63,2277,3,2277,1175,805,819,249.3920000000001,0.0732421875,32.0,0,A2,ppp,5,144,45,5,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2277
nof,63,2278,3,2278,1176,,819,249.4650000000001,0,,,,,,144,45,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2278
non,63,2279,3,2279,1176,806,844,249.4650000000001,0.076171875,32.0,0,G#2,ppp,5,144,44,5,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2279
nof,63,2280,3,2280,1177,,844,249.5410000000001,0,,,,,,144,44,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2280
ped,63,2281,0,2281,1177,,870,249.5410000000001,0,,,,,,176,64,0,,,,,,,d^,,,,3,1,cut_10,gutim_11,spirio_3,2281
non,63,2282,3,2282,1177,807,870,249.5410000000001,0.076171875,32.0,0,A2,ppp,5,144,45,5,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2282
nof,63,2283,3,2283,1178,,870,249.61700000000002,0,,,,,,144,45,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2283
non,63,2284,3,2284,1178,808,896,249.61700000000002,0.1494140625,16.0,0,G#2,ppp,5,144,44,5,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2284
nof,63,2285,3,2285,1179,,896,249.7670000000001,0,,,,,,144,44,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2285
non,63,2286,3,2286,1179,809,947,249.7670000000001,0.2255859375,16.0,1,A2,ppp,5,144,45,5,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2286
nof,63,2287,3,2287,1180,,947,249.99200000000002,0,,,,,,144,45,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2287
bar,64,2288,0,2288,1180,,0,249.99200000000002,0,,,,,,,,,64,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2288
non,64,2289,3,2289,1180,810,0,249.99200000000002,0.498046875,4.0,0,F#2,ppp,5,144,42,5,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2289
nof,64,2290,1,2290,1181,,768,250.36700000000002,0,,,,,,144,58,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2290
non,64,2291,1,2291,1181,811,128,250.36700000000002,0.375,8.0,0,F#5,pp,8,144,78,8,,,,,t,o,,,,,3,1,cut_10,gutim_11,spirio_3,2291
ped,64,2292,,2292,1182,,,250.46500000000006,0,,,,,,176,66,0,,,,,,,s^,,,,3,1,cut_10,gutim_11,,2292
nof,64,2293,3,2293,1183,,0,250.49000000000007,0,,,,,,144,42,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2293
non,64,2294,3,2294,1183,812,170,250.49000000000007,0.064453125,32.0,0,F#1,fff,24,144,30,24,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2294
nof,64,2295,3,2295,1184,,170,250.555,0,,,,,,144,30,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2295
non,64,2296,3,2296,1184,813,192,250.555,0.029296875,64.0,0,G3,f,20,144,55,20,,,,,,o,,,e,,3,1,cut_10,gutim_11,spirio_3,2296
ped,64,2297,0,2297,1184,,192,250.555,0,,,,,,176,64,127,,,,,,,dV,,,,3,1,cut_10,gutim_11,spirio_3,2297
nof,64,2298,3,2298,1185,,192,250.584,0,,,,,,144,55,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2298
non,64,2299,3,2299,1185,814,202,250.584,0.0322265625,64.0,0,E3,mf+,18,144,52,18,,,,,,o,,,e,,3,1,cut_10,gutim_11,spirio_3,2299
nof,64,2300,3,2300,1186,,202,250.61600000000004,0,,,,,,144,52,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2300
non,64,2301,3,2301,1186,815,213,250.61600000000004,0.0322265625,64.0,0,Bb1,mp+,15,144,34,15,,,,,,o,,,e,,3,1,cut_10,gutim_11,spirio_3,2301
nof,64,2302,3,2302,1187,,213,250.64800000000008,0,,,,,,144,34,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2302
non,64,2303,3,2303,1187,816,224,250.64800000000008,0.029296875,64.0,0,F#1,mp-,13,144,30,13,,,,,,o,,,e,,3,1,cut_10,gutim_11,spirio_3,2303
nof,64,2304,3,2304,1188,,224,250.67800000000005,0,,,,,,144,30,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2304
non,64,2305,3,2305,1188,817,234,250.67800000000005,0.0322265625,64.0,0,D4,p-,10,144,62,10,,,,,,o,,,e,,3,1,cut_10,gutim_11,spirio_3,2305
nof,64,2306,3,2306,1189,,234,250.7100000000001,0,,,,,,144,62,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2306
ped,64,2307,0,2307,1189,,245,250.7100000000001,0,,,,,,176,64,0,,,,,,,d^,,,,3,1,cut_10,gutim_11,spirio_3,2307
non,64,2308,3,2308,1189,818,245,250.7100000000001,0.0322265625,64.0,0,G3,pp,8,144,55,8,,,,,,o,,,e,,3,1,cut_10,gutim_11,spirio_3,2308
nof,64,2309,3,2309,1190,,245,250.74200000000002,0,,,,,,144,55,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2309
non,64,2310,3,2310,1190,819,256,250.74200000000002,1.5,2.0,0,Bb1,pp,8,144,34,8,,,,,t,o,,,E 5980,,3,1,cut_10,gutim_11,spirio_3,2310
nof,64,2311,1,2311,1191,,128,251.11700000000002,0,,,,,,144,78,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2311
non,64,2312,1,2312,1191,820,384,251.11700000000002,0.0732421875,32.0,0,D5,pp,8,144,74,8,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2312
ped,64,2313,0,2313,1191,,384,251.11700000000002,0,,,,,,176,64,127,,,,,,,dV,,,,3,1,cut_10,gutim_11,spirio_3,2313
nof,64,2314,1,2314,1192,,384,251.1900000000001,0,,,,,,144,74,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2314
non,64,2315,1,2315,1192,821,409,251.1900000000001,0.076171875,32.0,0,Eb6,pp,8,144,87,8,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2315
nof,64,2316,1,2316,1193,,409,251.2670000000001,0,,,,,,144,87,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2316
non,64,2317,1,2317,1193,822,435,251.2670000000001,0.0732421875,32.0,0,D5,pp,8,144,74,8,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2317
nof,64,2318,1,2318,1194,,435,251.3400000000001,0,,,,,,144,74,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2318
non,64,2319,1,2319,1194,823,460,251.3400000000001,0.076171875,32.0,0,Eb6,pp,8,144,87,8,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2319
nof,64,2320,1,2320,1195,,460,251.4160000000001,0,,,,,,144,87,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2320
non,64,2321,1,2321,1195,824,486,251.4160000000001,0.076171875,32.0,0,D5,pp,8,144,74,8,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2321
nof,64,2322,1,2322,1196,,486,251.49200000000002,0,,,,,,144,74,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2322
non,64,2323,1,2323,1196,825,512,251.49200000000002,0.1494140625,16.0,0,Eb6,pp,8,144,87,8,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2323
nof,64,2324,1,2324,1197,,512,251.6420000000001,0,,,,,,144,87,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2324
non,64,2325,1,2325,1197,826,563,251.6420000000001,0.2255859375,16.0,1,D5,pp,8,144,74,8,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2325
nof,64,2326,1,2326,1198,,563,251.86700000000002,0,,,,,,144,74,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2326
non,64,2327,1,2327,1198,827,640,251.86700000000002,0.375,8.0,0,C3,pp,8,144,48,8,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2327
nof,64,2328,1,2328,1199,,640,252.24200000000002,0,,,,,,144,48,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2328
non,64,2329,3,2329,1199,828,768,252.24200000000002,0.75,4.0,0,C2,ppp,5,144,36,5,,,,,t,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2329
non,64,2330,3,2330,1199,828,768,252.24200000000002,0.75,4.0,0,F#2,ppp,5,144,42,5,,,,,t,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2330
non,64,2331,3,2331,1199,828,768,252.24200000000002,0.75,4.0,0,G#2,ppp,5,144,44,5,,,,,t,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2331
non,64,2332,3,2332,1199,828,768,252.24200000000002,0.75,4.0,0,A2,ppp,5,144,45,5,,,,,t,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2332
non,64,2333,1,2333,1200,829,864,252.52300000000008,0.1875,16.0,0,D#5,ff,22,144,75,22,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2333
nof,64,2334,1,2334,1201,,864,252.71100000000007,0,,,,,,144,75,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2334
non,64,2335,1,2335,1201,830,928,252.71100000000007,0.28125,16.0,1,A3,ff,22,144,57,22,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2335
non,64,2336,1,2336,1201,830,928,252.71100000000007,0.1875,16.0,1,D#5,ff,22,144,75,22,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2336
nof,64,2337,1,2337,1202,,928,252.89800000000008,0,,,,,,144,75,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2337
ped,64,2338,,2338,1203,,,252.967,0,,,,,,176,64,0,,,,,,,d^,,,,3,1,cut_10,gutim_11,,2338
nof,64,2339,3,2339,1204,,256,252.99200000000002,0,,,,,,144,34,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2339
nof,64,2340,1,2340,1204,,928,252.99200000000002,0,,,,,,144,57,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2340
bar,65,2341,0,2341,1204,,0,252.99200000000002,0,,,,,,,,,65,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2341
non,65,2342,1,2342,1204,831,0,252.99200000000002,1.5,2.0,0,G#4,p,11,144,68,11,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2342
non,65,2343,1,2343,1204,831,0,252.99200000000002,1.5,2.0,0,F#5,p,11,144,78,11,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2343
ped,65,2344,0,2344,1205,,0,253.14100000000002,0,,,,,,176,64,127,,,,,,,dV,,,,3,1,cut_10,gutim_11,spirio_3,2344
nof,65,2345,3,2345,1206,,768,253.1420000000001,0,,,,,,144,36,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2345
non,65,2346,3,2346,1206,832,51,253.1420000000001,0.0732421875,32.0,0,A2,ppp,5,144,45,5,,,,,,o,,d,,,3,1,cut_10,gutim_11,spirio_3,2346
nof,65,2347,3,2347,1207,,768,253.18,0,,,,,,144,42,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2347
nof,65,2348,3,2348,1207,,768,253.18,0,,,,,,144,44,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2348
nof,65,2349,3,2349,1207,,768,253.18,0,,,,,,144,45,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2349
non,65,2350,3,2350,1208,833,76,253.2150000000001,0.076171875,32.0,0,G#2,ppp,5,144,44,5,,,,,,o,,D 5980,,,3,1,cut_10,gutim_11,spirio_3,2350
nof,65,2351,3,2351,1209,,76,253.2910000000001,0,,,,,,144,44,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2351
non,65,2352,3,2352,1209,834,102,253.2910000000001,0.076171875,32.0,0,A2,ppp,5,144,45,5,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2352
nof,65,2353,3,2353,1210,,102,253.36700000000002,0,,,,,,144,45,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2353
non,65,2354,3,2354,1210,835,128,253.36700000000002,0.1494140625,16.0,0,G#2,ppp,5,144,44,5,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2354
nof,65,2355,3,2355,1211,,128,253.5170000000001,0,,,,,,144,44,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2355
non,65,2356,3,2356,1211,836,179,253.5170000000001,0.2255859375,16.0,1,A2,ppp,5,144,45,5,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2356
nof,65,2357,3,2357,1212,,179,253.74200000000002,0,,,,,,144,45,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2357
non,65,2358,3,2358,1212,837,256,253.74200000000002,0.298828125,8.0,0,F#2,ppp,5,144,42,5,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2358
nof,65,2359,3,2359,1213,,256,254.0410000000001,0,,,,,,144,42,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2359
non,65,2360,3,2360,1213,838,358,254.0410000000001,0.451171875,8.0,1,C2,ppp,5,144,36,5,,,,,t,o,,,,,3,1,cut_10,gutim_11,spirio_3,2360
non,65,2361,3,2361,1213,838,358,254.0410000000001,0.375,8.0,1,F#2,ppp,5,144,42,5,,,,,t,o,,,,,3,1,cut_10,gutim_11,spirio_3,2361
non,65,2362,3,2362,1213,838,358,254.0410000000001,0.375,8.0,1,G#2,ppp,5,144,44,5,,,,,t,o,,,,,3,1,cut_10,gutim_11,spirio_3,2362
non,65,2363,3,2363,1213,838,358,254.0410000000001,0.375,8.0,1,A2,ppp,5,144,45,5,,,,,t,o,,,,,3,1,cut_10,gutim_11,spirio_3,2363
non,65,2364,3,2364,1213,838,358,254.0410000000001,0.375,8.0,1,E3,ppp,5,144,52,5,,,,,t,o,,,,,3,1,cut_10,gutim_11,spirio_3,2364
nof,65,2365,1,2365,1214,,0,254.49200000000002,0,,,,,,144,68,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2365
nof,65,2366,1,2366,1214,,0,254.49200000000002,0,,,,,,144,78,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2366
ped,65,2367,0,2367,1214,,512,254.49200000000002,0,,,,,,176,64,0,,,,,,,d^,,,,3,1,cut_10,gutim_11,spirio_3,2367
non,65,2368,1,2368,1214,839,512,254.49200000000002,0.1875,16.0,0,B2,f,20,144,47,20,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2368
non,65,2369,1,2369,1214,839,512,254.49200000000002,0.1875,16.0,0,G#4,f,20,144,68,20,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2369
non,65,2370,1,2370,1214,839,512,254.49200000000002,0.1875,16.0,0,F#5,f,20,144,78,20,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2370
nof,65,2371,1,2371,1215,,512,254.68,0,,,,,,144,47,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2371
nof,65,2372,1,2372,1215,,512,254.68,0,,,,,,144,68,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2372
nof,65,2373,1,2373,1215,,512,254.68,0,,,,,,144,78,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2373
non,65,2374,1,2374,1215,840,576,254.68,0.5625,8.0,1,B2,pp,8,144,47,8,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2374
non,65,2375,1,2375,1215,840,576,254.68,0.375,8.0,1,G#4,pp,8,144,68,8,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2375
non,65,2376,1,2376,1215,840,576,254.68,0.375,8.0,1,F#5,pp,8,144,78,8,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2376
nof,65,2377,3,2377,1216,,358,254.7910000000001,0,,,,,,144,42,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2377
nof,65,2378,3,2378,1216,,358,254.7910000000001,0,,,,,,144,44,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2378
nof,65,2379,3,2379,1216,,358,254.7910000000001,0,,,,,,144,45,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2379
nof,65,2380,3,2380,1216,,358,254.7910000000001,0,,,,,,144,52,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2380
nof,65,2381,3,2381,1217,,358,254.86700000000002,0,,,,,,144,36,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2381
non,65,2382,3,2382,1218,841,672,254.96100000000007,0.09375,32.0,0,F#2,f,20,144,42,20,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2382
non,65,2383,3,2383,1218,841,672,254.96100000000007,0.09375,32.0,0,A3,f,20,144,57,20,,,,,,o,,,,,3,1,cut_10,gutim_11,spirio_3,2383
nof,65,2384,1,2384,1219,,576,255.055,0,,,,,,144,68,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2384
nof,65,2385,1,2385,1219,,576,255.055,0,,,,,,144,78,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2385
nof,65,2386,3,2386,1219,,672,255.055,0,,,,,,144,42,0,,,,,,,,,,,3,1,cut_10,gutim_11,spirio_3,2386
