opcode,meas,index,voice,loc,eloc,oloc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,tie,onset,pedal,dyn,even,tempo,player_id,piano_id,src,seg_label,spirio_label,uid
nof,93,4465,3,4465,2238,,85,414.7439999999997,,,,,,,144,69,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4465
non,93,4466,3,4466,2238,1560,106,414.7439999999997,0.0920758928571429,32.0,0,Eb4,ppp,5,144,63,5,,,,,,o,,d,,,0,0,cut_17,gutim_17,,4466
nof,93,4467,3,4467,2239,,106,414.8359999999998,,,,,,,144,63,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4467
non,93,4468,3,4468,2239,1561,128,414.8359999999998,0.267857142857143,16.0,1,C2,ppp,5,144,36,5,,,,,,o,,d,,,0,0,cut_17,gutim_17,,4468
nof,93,4469,3,4469,2240,,128,415.1039999999998,,,,,,,144,36,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4469
non,93,4470,3,4470,2240,1562,192,415.1039999999998,0.267857142857143,16.0,1,A4,ppp,5,144,69,5,,,,,t,o,,d,,,0,0,cut_17,gutim_17,,4470
nof,93,4471,3,4471,2241,,192,415.50599999999986,,,,,,,144,69,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4471
non,93,4472,3,4472,2241,1563,288,415.50599999999986,0.9375,8.0,2,Eb4,ppp,5,144,63,5,,,,,,o,,D,,,0,0,cut_17,gutim_17,,4472
nof,93,4473,3,4473,2242,,288,416.44299999999976,,,,,,,144,63,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4473
non,93,4474,1,4474,2243,1564,,418.51099999999974,0.05,8.0,0,F4,ppp,5,144,65,5,,,,g,,o,,,,,0,0,cut_17,gutim_17,,4474
nof,93,4475,1,4475,2244,,,418.5609999999997,,,,,,,144,65,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4475
non,93,4476,1,4476,2245,1565,1024,418.5859999999998,1.07142857142857,4.0,0,F4,ppp,5,144,65,5,,,,,,o,,d,,t,0,0,cut_17,gutim_17,,4476
non,93,4477,3,4477,2245,1565,1024,418.5859999999998,1.07142857142857,4.0,0,G1,ppp,5,144,31,5,,,,,,o,,d,,t,0,0,cut_17,gutim_17,,4477
nof,93,4478,1,4478,2246,,1024,419.6569999999997,,,,,,,144,65,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4478
nof,93,4479,3,4479,2246,,1024,419.6569999999997,,,,,,,144,31,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4479
bar,94,4480,0,4480,2246,,0,419.6569999999997,,,,,,,,,,94,,,,,,,,,,0,0,cut_17,gutim_17,,4480
non,94,4481,1,4481,2246,1566,0,419.6569999999997,2.14285714285714,2.0,0,Ab5,mp,14,144,80,14,,,,,,o,,d,,t,0,0,cut_17,gutim_17,,4481
non,94,4482,3,4482,2246,1566,0,419.6569999999997,2.14285714285714,2.0,0,E2,mp,14,144,40,14,,,,,,o,,d 6005,,t,0,0,cut_17,gutim_17,,4482
nof,94,4483,1,4483,2247,,0,421.7999999999997,,,,,,,144,80,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4483
nof,94,4484,3,4484,2247,,0,421.7999999999997,,,,,,,144,40,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4484
non,94,4485,1,4485,2247,1567,512,421.7999999999997,1.07142857142857,4.0,0,Ab5,mp+,15,144,80,15,,,,,t,o,,,,t,0,0,cut_17,gutim_17,,4485
non,94,4486,1,4486,2247,1567,512,421.7999999999997,1.07142857142857,4.0,0,D6,mp+,15,144,86,15,,,,,t,o,,,,t,0,0,cut_17,gutim_17,,4486
non,94,4487,3,4487,2247,1567,512,421.7999999999997,2.14285714285714,2.0,0,E2,mp,14,144,40,14,,,,,,o,,,,,0,0,cut_17,gutim_17,,4487
nof,94,4488,1,4488,2248,,512,423.94299999999976,,,,,,,144,80,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4488
nof,94,4489,1,4489,2248,,512,423.94299999999976,,,,,,,144,86,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4489
nof,94,4490,3,4490,2248,,512,423.94299999999976,,,,,,,144,40,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4490
non,94,4491,1,4491,2248,1568,1024,423.94299999999976,0.803571428571429,8.0,1,C5,mp+,15,144,72,15,,,,,,o,,,,T,0,0,cut_17,gutim_17,,4491
non,94,4492,1,4492,2248,1568,1024,423.94299999999976,0.535714285714286,8.0,1,Ab5,mp+,15,144,80,15,,,,,,o,,,,T,0,0,cut_17,gutim_17,,4492
non,94,4493,1,4493,2248,1568,1024,423.94299999999976,0.535714285714286,8.0,1,D6,mp+,15,144,86,15,,,,,,o,,,,T 6005,0,0,cut_17,gutim_17,,4493
nof,94,4494,1,4494,2249,,1024,424.4789999999998,,,,,,,144,80,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4494
nof,94,4495,1,4495,2249,,1024,424.4789999999998,,,,,,,144,86,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4495
nof,94,4496,1,4496,2250,,1024,424.74699999999984,,,,,,,144,72,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4496
ped,94,4497,0,4497,2250,,1216,424.74699999999984,,,,,,,176,64,0,,,,,,,d^,,,,0,0,cut_17,gutim_17,,4497
non,94,4498,1,4498,2250,1569,1216,424.74699999999984,0.267857142857143,16.0,0,C#3,mp+,15,144,49,15,,,,,,o,,,,,0,0,cut_17,gutim_17,,4498
sec,94,4499,0,4499,2250,,1216,424.74699999999984,,,,,,,,,,,6005,,,,,,,,,0,0,cut_17,gutim_17,,4499
nof,94,4500,1,4500,2251,,1216,425.0149999999999,,,,,,,144,49,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4500
bar,95,4501,0,4501,2251,,0,425.0149999999999,,,,,,,,,,95,,,,,,,,,,0,0,cut_17,gutim_17,,4501
non,95,4502,3,4502,2251,1570,,425.0149999999999,0.05,8.0,0,D4,ppp,5,144,62,5,,,,g,,o,,d,,,0,0,cut_17,gutim_17,,4502
nof,95,4503,3,4503,2252,,,425.0649999999998,,,,,,,144,62,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4503
non,95,4504,3,4504,2253,1571,,425.0899999999997,0.05,8.0,0,C#2,ppp,5,144,37,5,,,,g,,o,,d,,,0,0,cut_17,gutim_17,,4504
nof,95,4505,3,4505,2254,,,425.1399999999999,,,,,,,144,37,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4505
non,95,4506,3,4506,2255,1572,0,425.16499999999974,0.133928571428571,32.0,1,Ab3,ppp,5,144,56,5,,,,,,o,,d,,,0,0,cut_17,gutim_17,,4506
ped,95,4507,0,4507,2255,,0,425.16499999999974,,,,,,,176,64,127,,,,,,,dV,,,,0,0,cut_17,gutim_17,,4507
nof,95,4508,3,4508,2256,,0,425.29899999999975,,,,,,,144,56,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4508
non,95,4509,3,4509,2256,1573,32,425.29899999999975,0.087890625,32.0,0,E1,ppp,5,144,28,5,,,,,,o,,d,,,0,0,cut_17,gutim_17,,4509
nof,95,4510,3,4510,2257,,32,425.38599999999974,,,,,,,144,28,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4510
non,95,4511,3,4511,2257,1574,53,425.38599999999974,0.133928571428571,32.0,1,C3,ppp,5,144,48,5,,,,,,o,,d,,,0,0,cut_17,gutim_17,,4511
nof,95,4512,3,4512,2258,,53,425.51999999999975,,,,,,,144,48,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4512
non,95,4513,3,4513,2259,1575,256,426.2359999999999,3.21428571428571,2.0,1,D3,ppp,5,144,50,5,,,,,,o,,d,,,0,0,cut_17,gutim_17,,4513
non,95,4514,1,4514,2260,1576,,427.23199999999974,0.05,8.0,0,A2,pp,8,144,45,8,,,,g,,o,,d,,,0,0,cut_17,gutim_17,,4514
nof,95,4515,1,4515,2261,,,427.2819999999997,,,,,,,144,45,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4515
non,95,4516,1,4516,2262,1577,512,427.3069999999998,3.21428571428571,2.0,1,A2,ff,22,144,45,22,,,,,,o,,d,,,0,0,cut_17,gutim_17,,4516
non,95,4517,1,4517,2262,1577,512,427.3069999999998,2.14285714285714,2.0,1,C#6,ff,22,144,85,22,,,,,,o,,d,,,0,0,cut_17,gutim_17,,4517
nof,95,4518,3,4518,2263,,256,429.4499999999998,,,,,,,144,50,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4518
nof,95,4519,1,4519,2263,,512,429.4499999999998,,,,,,,144,85,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4519
non,95,4520,3,4520,2263,1578,1024,429.4499999999998,0.087890625,32.0,0,D3,ppp,5,144,50,5,,,,,,o,,D,,,0,0,cut_17,gutim_17,,4520
nof,95,4521,3,4521,2264,,1024,429.5379999999998,,,,,,,144,50,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4521
non,95,4522,3,4522,2264,1579,1045,429.5379999999998,0.087890625,32.0,0,Db2,ppp,5,144,37,5,,,,,,o,,,,,0,0,cut_17,gutim_17,,4522
nof,95,4523,3,4523,2265,,1045,429.62599999999975,,,,,,,144,37,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4523
non,95,4524,3,4524,2265,1580,1066,429.62599999999975,0.05859375,32.0,0,F2,ppp,5,144,41,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,4524
nof,95,4525,3,4525,2266,,1066,429.6849999999997,,,,,,,144,41,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4525
non,95,4526,3,4526,2266,1581,1080,429.6849999999997,0.05859375,32.0,0,A3,ppp,5,144,57,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,4526
nof,95,4527,3,4527,2267,,1080,429.7429999999997,,,,,,,144,57,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4527
non,95,4528,3,4528,2267,1582,1094,429.7429999999997,0.0627790178571429,32.0,0,F2,ppp,5,144,41,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,4528
nof,95,4529,3,4529,2268,,1094,429.8059999999998,,,,,,,144,41,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4529
non,95,4530,3,4530,2268,1583,1109,429.8059999999998,0.05859375,32.0,0,A3,ppp,5,144,57,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,4530
nof,95,4531,3,4531,2269,,1109,429.8649999999998,,,,,,,144,57,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4531
non,95,4532,3,4532,2269,1584,1123,429.8649999999998,0.05859375,32.0,0,F2,ppp,5,144,41,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,4532
nof,95,4533,3,4533,2270,,1123,429.9229999999998,,,,,,,144,41,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4533
non,95,4534,3,4534,2270,1585,1137,429.9229999999998,0.0627790178571429,32.0,0,A3,ppp,5,144,57,5,,,,,,o,,,E,,0,0,cut_17,gutim_17,,4534
nof,95,4535,3,4535,2271,,1137,429.9859999999999,,,,,,,144,57,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4535
non,95,4536,3,4536,2271,1586,1152,429.9859999999999,0.087890625,32.0,0,F2,ppp,5,144,41,5,,,,,,o,,d,e,,0,0,cut_17,gutim_17,,4536
nof,95,4537,3,4537,2272,,1152,430.07399999999984,,,,,,,144,41,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4537
non,95,4538,3,4538,2272,1587,1173,430.07399999999984,0.087890625,32.0,0,B1,ppp,5,144,35,5,,,,,,o,,d,e,,0,0,cut_17,gutim_17,,4538
nof,95,4539,3,4539,2273,,1173,430.1619999999998,,,,,,,144,35,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4539
non,95,4540,3,4540,2273,1588,1194,430.1619999999998,0.0920758928571429,32.0,0,A3,ppp,5,144,57,5,,,,,,o,,d,e,,0,0,cut_17,gutim_17,,4540
nof,95,4541,3,4541,2274,,1194,430.2539999999997,,,,,,,144,57,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4541
non,95,4542,3,4542,2274,1589,1216,430.2539999999997,0.087890625,32.0,0,B0,ppp,5,144,23,5,,,,,,o,,d,e,,0,0,cut_17,gutim_17,,4542
nof,95,4543,3,4543,2275,,1216,430.34199999999987,,,,,,,144,23,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4543
non,95,4544,3,4544,2275,1590,1237,430.34199999999987,0.087890625,32.0,0,F1,ppp,5,144,29,5,,,,,,o,,d,e,,0,0,cut_17,gutim_17,,4544
nof,95,4545,3,4545,2276,,1237,430.42999999999984,,,,,,,144,29,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4545
non,95,4546,3,4546,2276,1591,1258,430.42999999999984,0.0920758928571429,32.0,0,B0,ppp,5,144,23,5,,,,,,o,,d,E,,0,0,cut_17,gutim_17,,4546
nof,95,4547,3,4547,2277,,1258,430.5219999999997,,,,,,,144,23,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4547
bar,96,4548,0,4548,2277,,0,430.5219999999997,,,,,,,,,,96,,,,,,,,,,0,0,cut_17,gutim_17,,4548
non,96,4549,3,4549,2277,1592,0,430.5219999999997,0.087890625,32.0,0,D2,ppp,5,144,38,5,,,,,,o,,,,,0,0,cut_17,gutim_17,,4549
nof,96,4550,1,4550,2277,,512,430.5219999999997,,,,,,,144,45,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4550
nof,96,4551,3,4551,2278,,0,430.6099999999997,,,,,,,144,38,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4551
non,96,4552,3,4552,2278,1593,21,430.6099999999997,0.087890625,32.0,0,Db1,ppp,5,144,25,5,,,,,,o,,,,,0,0,cut_17,gutim_17,,4552
nof,96,4553,3,4553,2279,,21,430.69799999999987,,,,,,,144,25,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4553
non,96,4554,3,4554,2279,1594,42,430.69799999999987,0.05859375,32.0,0,F1,ppp,5,144,29,5,,,,,,o,,d,e,,0,0,cut_17,gutim_17,,4554
non,96,4555,3,4555,2279,1594,42,430.69799999999987,0.133928571428571,32.0,0,D2,ppp,5,144,38,5,,,,,,o,,d,e,,0,0,cut_17,gutim_17,,4555
nof,96,4556,3,4556,2280,,42,430.75599999999986,,,,,,,144,29,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4556
non,96,4557,3,4557,2280,1595,56,430.75599999999986,0.05859375,32.0,0,A2,ppp,5,144,45,5,,,,,,o,,d,e,,0,0,cut_17,gutim_17,,4557
nof,96,4558,3,4558,2281,,42,430.8149999999998,,,,,,,144,38,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4558
nof,96,4559,3,4559,2281,,56,430.8149999999998,,,,,,,144,45,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4559
non,96,4560,3,4560,2281,1596,70,430.8149999999998,0.0627790178571429,32.0,0,F1,ppp,5,144,29,5,,,,,,o,,d,e,,0,0,cut_17,gutim_17,,4560
non,96,4561,3,4561,2281,1596,70,430.8149999999998,0.133928571428571,32.0,0,D2,ppp,5,144,38,5,,,,,,o,,d,e,,0,0,cut_17,gutim_17,,4561
nof,96,4562,3,4562,2282,,70,430.8779999999997,,,,,,,144,29,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4562
non,96,4563,3,4563,2282,1597,85,430.8779999999997,0.05859375,32.0,0,A2,ppp,5,144,45,5,,,,,,o,,d,e,,0,0,cut_17,gutim_17,,4563
nof,96,4564,3,4564,2283,,70,430.9359999999997,,,,,,,144,38,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4564
nof,96,4565,3,4565,2283,,85,430.9359999999997,,,,,,,144,45,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4565
non,96,4566,3,4566,2283,1598,99,430.9359999999997,0.05859375,32.0,0,F1,ppp,5,144,29,5,,,,,,o,,d,e,,0,0,cut_17,gutim_17,,4566
non,96,4567,3,4567,2283,1598,99,430.9359999999997,0.133928571428571,32.0,0,D2,ppp,5,144,38,5,,,,,,o,,d,e,,0,0,cut_17,gutim_17,,4567
nof,96,4568,3,4568,2284,,99,430.99499999999966,,,,,,,144,29,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4568
non,96,4569,3,4569,2284,1599,113,430.99499999999966,0.0627790178571429,32.0,0,A2,ppp,5,144,45,5,,,,,,o,,d,e,,0,0,cut_17,gutim_17,,4569
nof,96,4570,3,4570,2285,,113,431.0569999999998,,,,,,,144,45,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4570
non,96,4571,3,4571,2285,1600,128,431.0569999999998,0.087890625,32.0,0,F1,ppp,5,144,29,5,,,,,,o,,d,E,,0,0,cut_17,gutim_17,,4571
nof,96,4572,3,4572,2286,,99,431.0699999999997,,,,,,,144,38,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4572
nof,96,4573,3,4573,2287,,128,431.14499999999975,,,,,,,144,29,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4573
non,96,4574,3,4574,2287,1601,149,431.14499999999975,0.087890625,32.0,0,B0,ppp,5,144,23,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,4574
nof,96,4575,3,4575,2288,,149,431.2329999999997,,,,,,,144,23,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4575
non,96,4576,3,4576,2288,1602,170,431.2329999999997,0.0920758928571429,32.0,0,D2,ppp,5,144,38,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,4576
non,96,4577,3,4577,2288,1602,170,431.2329999999997,0.133928571428571,32.0,0,A2,ppp,5,144,45,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,4577
nof,96,4578,3,4578,2289,,170,431.3249999999998,,,,,,,144,38,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4578
non,96,4579,3,4579,2289,1603,192,431.3249999999998,0.087890625,32.0,0,B0,ppp,5,144,23,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,4579
nof,96,4580,3,4580,2290,,170,431.36699999999973,,,,,,,144,45,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4580
nof,96,4581,3,4581,2291,,192,431.4129999999998,,,,,,,144,23,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4581
non,96,4582,3,4582,2291,1604,213,431.4129999999998,0.087890625,32.0,0,F1,ppp,5,144,29,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,4582
non,96,4583,3,4583,2291,1604,213,431.4129999999998,0.133928571428571,32.0,0,D2,ppp,5,144,38,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,4583
non,96,4584,3,4584,2291,1604,213,431.4129999999998,0.133928571428571,32.0,0,A2,ppp,5,144,45,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,4584
nof,96,4585,3,4585,2292,,213,431.50099999999975,,,,,,,144,29,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4585
non,96,4586,3,4586,2292,1605,234,431.50099999999975,0.0920758928571429,32.0,0,B0,ppp,5,144,23,5,,,,,,o,,,E,,0,0,cut_17,gutim_17,,4586
nof,96,4587,3,4587,2293,,213,431.5469999999998,,,,,,,144,38,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4587
nof,96,4588,3,4588,2293,,213,431.5469999999998,,,,,,,144,45,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4588
nof,96,4589,3,4589,2294,,234,431.59299999999985,,,,,,,144,23,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4589
non,96,4590,3,4590,2294,1606,256,431.59299999999985,4.28571428571429,1.0,0,B0,ppp,5,144,23,5,,,,,t,o,,,,,0,0,cut_17,gutim_17,,4590
non,96,4591,3,4591,2294,1606,256,431.59299999999985,4.28571428571429,1.0,0,Db1,ppp,5,144,25,5,,,,,t,o,,,,,0,0,cut_17,gutim_17,,4591
non,96,4592,3,4592,2294,1606,256,431.59299999999985,4.28571428571429,1.0,0,F1,ppp,5,144,29,5,,,,,t,o,,,,,0,0,cut_17,gutim_17,,4592
non,96,4593,3,4593,2294,1606,256,431.59299999999985,4.28571428571429,1.0,0,D3,ppp,5,144,50,5,,,,,t,o,,,,,0,0,cut_17,gutim_17,,4593
non,96,4594,3,4594,2294,1606,256,431.59299999999985,4.28571428571429,1.0,0,A3,ppp,5,144,57,5,,,,,t,o,,,,,0,0,cut_17,gutim_17,,4594
bar,97,4595,0,4595,2295,,0,435.8789999999997,,,,,,,,,,97,,,,,,,,,,0,0,cut_17,gutim_17,,4595
nof,97,4596,3,4596,2296,,256,438.0219999999997,,,,,,,144,25,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4596
nof,97,4597,3,4597,2296,,256,438.0219999999997,,,,,,,144,29,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4597
nof,97,4598,3,4598,2296,,256,438.0219999999997,,,,,,,144,50,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4598
nof,97,4599,3,4599,2296,,256,438.0219999999997,,,,,,,144,57,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4599
non,97,4600,1,4600,2296,1607,512,438.0219999999997,1.07142857142857,4.0,0,C#6,mp,14,144,85,14,,,,,t,o,,,,,0,0,cut_17,gutim_17,,4600
non,97,4601,2,4601,2296,1607,512,438.0219999999997,1.07142857142857,4.0,0,A2,mp,14,144,45,14,,,,,t,o,,,,,0,0,cut_17,gutim_17,,4601
non,97,4602,2,4602,2296,1607,512,438.0219999999997,1.07142857142857,4.0,0,F#3,mp,14,144,54,14,,,,,t,o,,,,,0,0,cut_17,gutim_17,,4602
nof,97,4603,3,4603,2297,,256,439.09299999999985,,,,,,,144,23,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4603
nof,97,4604,1,4604,2298,,512,439.6289999999997,,,,,,,144,85,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4604
nof,97,4605,2,4605,2298,,512,439.6289999999997,,,,,,,144,45,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4605
nof,97,4606,2,4606,2298,,512,439.6289999999997,,,,,,,144,54,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4606
non,97,4607,1,4607,2298,1608,896,439.6289999999997,0.104631696428571,32.0,0,F#4,ppp,5,144,66,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,4607
nof,97,4608,1,4608,2299,,896,439.7339999999997,,,,,,,144,66,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4608
non,97,4609,1,4609,2299,1609,921,439.7339999999997,0.108816964285714,32.0,0,D5,ppp,5,144,74,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,4609
nof,97,4610,1,4610,2300,,921,439.84199999999987,,,,,,,144,74,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4610
non,97,4611,1,4611,2300,1610,947,439.84199999999987,0.104631696428571,32.0,0,Bb6,ppp,5,144,94,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,4611
nof,97,4612,1,4612,2301,,947,439.9469999999999,,,,,,,144,94,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4612
non,97,4613,1,4613,2301,1611,972,439.9469999999999,0.108816964285714,32.0,0,G7,ppp,5,144,103,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,4613
nof,97,4614,1,4614,2302,,972,440.0559999999998,,,,,,,144,103,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4614
non,97,4615,1,4615,2302,1612,998,440.0559999999998,0.108816964285714,32.0,0,Ab6,ppp,5,144,92,5,,,,,,o,,,e,,0,0,cut_17,gutim_17,,4615
nof,97,4616,1,4616,2303,,998,440.16499999999974,,,,,,,144,92,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4616
non,97,4617,1,4617,2303,1613,1024,440.16499999999974,0.159040178571429,32.0,1,Bb6,ppp,5,144,94,5,,,,,,o,,,E 6006,,0,0,cut_17,gutim_17,,4617
nof,97,4618,1,4618,2304,,1024,440.32399999999984,,,,,,,144,94,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4618
non,97,4619,1,4619,2304,1614,1062,440.32399999999984,0.108816964285714,32.0,0,F#4,ppp,5,144,66,5,,,,,,o,,,,,0,0,cut_17,gutim_17,,4619
nof,97,4620,1,4620,2305,,1062,440.4319999999998,,,,,,,144,66,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4620
non,97,4621,1,4621,2305,1615,1088,440.4319999999998,0.104631696428571,32.0,0,D5,ppp,5,144,74,5,,,,,,o,,,,,0,0,cut_17,gutim_17,,4621
nof,97,4622,1,4622,2306,,1088,440.5369999999998,,,,,,,144,74,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4622
non,97,4623,1,4623,2306,1616,1113,440.5369999999998,0.163225446428571,32.0,1,F#4,ppp,5,144,66,5,,,,,,o,,,,,0,0,cut_17,gutim_17,,4623
nof,97,4624,1,4624,2307,,1113,440.6999999999998,,,,,,,144,66,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4624
non,97,4625,1,4625,2307,1617,1152,440.6999999999998,0.133928571428571,32.0,1,Ab5,ppp,5,144,80,5,,,,,,o,,,,,0,0,cut_17,gutim_17,,4625
nof,97,4626,1,4626,2308,,1152,440.83399999999983,,,,,,,144,80,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4626
non,97,4627,1,4627,2308,1618,1184,440.83399999999983,0.087890625,32.0,0,D5,ppp,5,144,74,5,,,,,,o,,,,,0,0,cut_17,gutim_17,,4627
nof,97,4628,1,4628,2309,,1184,440.9219999999998,,,,,,,144,74,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4628
non,97,4629,1,4629,2309,1619,1205,440.9219999999998,0.087890625,32.0,0,Bb5,ppp,5,144,82,5,,,,,,o,,,,,0,0,cut_17,gutim_17,,4629
nof,97,4630,1,4630,2310,,1205,441.00999999999976,,,,,,,144,82,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4630
non,97,4631,1,4631,2310,1620,1226,441.00999999999976,0.0920758928571429,32.0,0,G7,ppp,5,144,103,5,,,,,,o,,,,,0,0,cut_17,gutim_17,,4631
nof,97,4632,1,4632,2311,,1226,441.10199999999986,,,,,,,144,103,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4632
non,97,4633,1,4633,2311,1621,1248,441.10199999999986,0.133928571428571,32.0,1,D5,ppp,5,144,74,5,,,,,,o,,,,,0,0,cut_17,gutim_17,,4633
nof,97,4634,1,4634,2312,,1248,441.2359999999999,,,,,,,144,74,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4634
bar,98,4635,0,4635,2312,,0,441.2359999999999,,,,,,,,,,98,,,,,,,,,,0,0,cut_17,gutim_17,,4635
non,98,4636,1,4636,2312,1622,0,441.2359999999999,0.104631696428571,32.0,0,G7,ppp,5,144,103,5,,,,,,o,,,,,0,0,cut_17,gutim_17,,4636
nof,98,4637,1,4637,2313,,0,441.34099999999967,,,,,,,144,103,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4637
non,98,4638,1,4638,2313,1623,25,441.34099999999967,0.108816964285714,32.0,0,Ab4,ppp,5,144,68,5,,,,,,o,,,,,0,0,cut_17,gutim_17,,4638
nof,98,4639,1,4639,2314,,25,441.4499999999998,,,,,,,144,68,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4639
non,98,4640,1,4640,2314,1624,51,441.4499999999998,0.104631696428571,32.0,0,F#3,ppp,5,144,54,5,,,,,,o,,,,,0,0,cut_17,gutim_17,,4640
nof,98,4641,1,4641,2315,,51,441.55399999999986,,,,,,,144,54,0,,,,,,,,,,,0,0,cut_17,gutim_17,,4641
non,98,4642,1,4642,2315,1625,76,441.55399999999986,0.108816964285714,32.0,0,D4,ppp,5,144,62,5,,,,,,o,,,,,0,0,cut_17,gutim_17,,4642
